TIMESTAMP,SOURCE_FILE,X,GALACTIC_ALIGNMENT
2000_DATA,jpl10604.clk,-0.01954018469671999,BASELINE
2000_DATA,jpl10604.clk,0.01954018469671999,BASELINE
2000_DATA,jpl10604.clk,-0.009770092348359995,BASELINE
2000_DATA,jpl10604.clk,0.06271004989725,BASELINE
2000_DATA,jpl10604.clk,-0.13951651845758,BASELINE
2000_DATA,jpl10604.clk,0.07680646856033,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,-0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.07422468246349999,BASELINE
2000_DATA,jpl10604.clk,-0.15619472321749,BASELINE
2000_DATA,jpl10604.clk,0.07938825465716,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.07938825465716,BASELINE
2000_DATA,jpl10604.clk,-0.15877650931432,BASELINE
2000_DATA,jpl10604.clk,0.08197004075399,BASELINE
2000_DATA,jpl10604.clk,-0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,-0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.07938825465716,BASELINE
2000_DATA,jpl10604.clk,-0.15877650931432,BASELINE
2000_DATA,jpl10604.clk,0.07938825465716,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.0738911183683,BASELINE
2000_DATA,jpl10604.clk,-0.15294580893026,BASELINE
2000_DATA,jpl10604.clk,0.07647290446513,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.0,BASELINE
2000_DATA,jpl10604.clk,0.004326326314720002,BASELINE
2000_DATA,jpl10604.clk,-0.008652652629440004,BASELINE
2000_DATA,jpl10604.clk,0.0017445402178900005,BASELINE
2000_DATA,jpl10604.clk,0.0025817860968300015,BASELINE
2000_DATA,jpl10604.clk,0.07938825465716,BASELINE
2000_DATA,jpl10604.clk,-0.15877650931432,BASELINE
